170921215416, FC, Phase1, X0, F100, 512, 1, 0, 100, 23463.8770, 11.4557, 0.00042332, 23475.9996, 11.4617, 0.00042309, 23396.4700, 11.4200, 0.00042462, NORMAL	, 170921215416, FC, Phase1, X0, F100, 512, 1, 0, 100, NORMAL, Average,  90.7757820423,  0.1421623153,  7.6327961776,  8.1749711225,  0.5593898064
170921215629, FC, Phase1, X0, F100, 1024, 1, 0, 100, 23470.9535, 22.9213, 0.00042336, 23486.0638, 22.9358, 0.00042308, 23479.9200, 22.9300, 0.00042320, NORMAL	, 170921215629, FC, Phase1, X0, F100, 1024, 1, 0, 100, NORMAL, Average,  90.8548302070,  0.1296731178,  7.3348621828,  7.8895161404,  0.5653417113
170921215842, FC, Phase1, X0, F100, 2048, 1, 0, 100, 23621.7052, 46.1357, 0.00042052, 23626.9175, 46.1458, 0.00042038, 23610.0700, 46.1100, 0.00042078, NORMAL	, 170921215842, FC, Phase1, X0, F100, 2048, 1, 0, 100, NORMAL, Average,  90.8676913468,  0.1573108465,  7.3918013089,  7.9170731312,  0.5381395044
170921220055, FC, Phase1, X0, F100, 4096, 1, 0, 100, 23098.4991, 90.2287, 0.00043024, 23112.6700, 90.2842, 0.00042998, 23062.9700, 90.0900, 0.00043090, NORMAL	, 170921220055, FC, Phase1, X0, F100, 4096, 1, 0, 100, NORMAL, Average,  90.9768019475,  0.1248056512,  7.2094282254,  7.7137356670,  0.5225457484
170921220308, FC, Phase1, X0, F100, 8192, 1, 0, 100, 23735.9426, 185.4365, 0.00041847, 23749.1033, 185.5392, 0.00041820, 23737.0100, 185.4500, 0.00041851, NORMAL	, 170921220308, FC, Phase1, X0, F100, 8192, 1, 0, 100, NORMAL, Average,  91.2420096097,  0.1312966608,  6.9539426445,  7.4918004118,  0.5420220112
170921220521, FC, Phase1, X0, F100, 16384, 1, 0, 100, 22798.5373, 356.2268, 0.00043597, 22792.4092, 356.1313, 0.00043609, 22829.3500, 356.7100, 0.00043538, NORMAL	, 170921220521, FC, Phase1, X0, F100, 16384, 1, 0, 100, NORMAL, Average,  92.1633693672,  0.1253285426,  5.8935779273,  6.3846824814,  0.5061591030
170921220735, FC, Phase1, X0, F100, 32768, 1, 0, 100, 21075.7691, 658.6183, 0.00047187, 21076.3954, 658.6379, 0.00047185, 21076.1400, 658.6300, 0.00047187, NORMAL	, 170921220735, FC, Phase1, X0, F100, 32768, 1, 0, 100, NORMAL, Average,  93.4818885806,  0.0927845981,  4.5271030868,  4.9385934225,  0.4232506024
170921220948, FC, Phase1, X0, F100, 65536, 1, 0, 100, 14088.4552, 880.5283, 0.00070701, 14091.1279, 880.6954, 0.00070687, 14083.0900, 880.1900, 0.00070728, NORMAL	, 170921220948, FC, Phase1, X0, F100, 65536, 1, 0, 100, NORMAL, Average,  95.0081845757,  0.0651095151,  3.0133659793,  3.2983709139,  0.2837547764
170921221201, FC, Phase1, X0, F100, 131072, 1, 0, 100, 8800.5763, 1100.0721, 0.00113318, 8800.5763, 1100.0721, 0.00113318, 8801.9000, 1100.2400, 0.00113306, NORMAL	, 170921221201, FC, Phase1, X0, F100, 131072, 1, 0, 100, NORMAL, Average,  96.3619551450,  0.0265865028,  2.2451295376,  2.3484293003,  0.1036295182
170921221414, FC, Phase1, X0, F100, 262144, 1, 0, 100, 5444.7465, 1361.1865, 0.00183325, 5444.2133, 1361.0533, 0.00183344, 5449.7600, 1362.4400, 0.00183179, NORMAL	, 170921221414, FC, Phase1, X0, F100, 262144, 1, 0, 100, NORMAL, Average,  97.6352219372,  0.0173660497,  1.4218305570,  1.4783921896,  0.0743492129
